pharmacy_id,sku,drug_name,form,strength,price,qty,qty_available
ph1409,OTC008,Chlorpheniramine,Tablet,4mg,145.39,90.0,
ph1409,OTC038,Steam Inhalation,Solution,100ml,12.49,60.0,
ph1409,OTC042,Oxygen Support,Cylinder,Portable,136.88,66.0,
ph1409,OTC041,Steroid Respiratory,Tablet,5mg,142.64,123.0,
ph1409,OTC016,Pseudoephedrine,Tablet,30mg,53.2,175.0,
ph1409,OTC023,Throat Lozenges,Lozenge,24 count,99.96,50.0,
ph1409,OTC006,Vitamin C,Tablet,500mg,99.7,135.0,
ph1409,OTC003,Cetirizine,Tablet,10mg,21.16,103.0,
ph1410,OTC032,Salbutamol Inhaler,Inhaler,100mcg,136.88,124.0,
ph1410,OTC010,Guaifenesin,Syrup,100ml,99.42,140.0,
ph1410,OTC035,Antihistamine Syrup,Syrup,100ml,147.67,41.0,
ph1410,OTC034,Mucolytic Syrup,Syrup,100ml,121.48,50.0,
ph1410,OTC007,Zinc Supplement,Tablet,50mg,133.48,176.0,
ph1410,OTC041,Steroid Respiratory,Tablet,5mg,18.78,47.0,
ph1410,OTC008,Chlorpheniramine,Tablet,4mg,81.77,39.0,
ph1410,OTC038,Steam Inhalation,Solution,100ml,109.28,117.0,
ph1410,OTC005,Cough Syrup,Syrup,100ml,123.0,25.0,
ph1410,OTC015,Acetaminophen,Tablet,325mg,13.69,132.0,
ph1411,OTC002,Ibuprofen,Tablet,200mg,94.68,77.0,
ph1411,OTC011,Loratadine,Tablet,10mg,96.27,59.0,
ph1411,OTC017,Phenylephrine,Tablet,10mg,79.23,164.0,
ph1411,OTC037,Bronchodilator,Tablet,4mg,134.13,200.0,
ph1411,OTC042,Oxygen Support,Cylinder,Portable,97.64,38.0,
ph1411,OTC039,Chest Rub Balm,Balm,50g,97.11,195.0,
ph1411,OTC033,Budesonide Inhaler,Inhaler,200mcg,32.47,156.0,
ph1411,OTC010,Guaifenesin,Syrup,100ml,93.51,25.0,
ph1411,OTC043,Nebulizer Solution,Solution,2.5ml,97.31,129.0,
ph1411,OTC015,Acetaminophen,Tablet,325mg,144.01,32.0,
ph1411,OTC031,Ambroxol,Tablet,30mg,99.67,153.0,
ph1411,OTC003,Cetirizine,Tablet,10mg,20.17,94.0,
ph1411,OTC013,Aspirin,Tablet,325mg,53.16,40.0,
ph1411,OTC005,Cough Syrup,Syrup,100ml,70.05,183.0,
ph1412,OTC041,Steroid Respiratory,Tablet,5mg,67.29,140.0,
ph1412,OTC037,Bronchodilator,Tablet,4mg,17.02,27.0,
ph1412,OTC016,Pseudoephedrine,Tablet,30mg,57.92,152.0,
ph1412,OTC005,Cough Syrup,Syrup,100ml,114.17,108.0,
ph1412,OTC040,Antibiotic Respiratory,Tablet,500mg,87.61,91.0,
ph1412,OTC026,Multivitamin,Tablet,Daily,149.85,22.0,
ph1412,OTC023,Throat Lozenges,Lozenge,24 count,45.69,185.0,
ph1412,OTC035,Antihistamine Syrup,Syrup,100ml,77.15,195.0,
ph1412,OTC006,Vitamin C,Tablet,500mg,92.52,199.0,
ph1412,OTC033,Budesonide Inhaler,Inhaler,200mcg,55.12,143.0,
ph1412,OTC010,Guaifenesin,Syrup,100ml,34.73,21.0,
ph1412,OTC007,Zinc Supplement,Tablet,50mg,14.69,35.0,
ph1412,OTC001,Paracetamol,Tablet,500mg,37.62,113.0,
ph1413,OTC037,Bronchodilator,Tablet,4mg,70.93,58.0,
ph1413,OTC039,Chest Rub Balm,Balm,50g,106.08,176.0,
ph1413,OTC030,Saline Nasal Spray,Spray,30ml,52.52,139.0,
ph1413,OTC017,Phenylephrine,Tablet,10mg,68.71,185.0,
ph1413,OTC003,Cetirizine,Tablet,10mg,144.36,176.0,
ph1413,OTC023,Throat Lozenges,Lozenge,24 count,47.87,108.0,
ph1413,OTC015,Acetaminophen,Tablet,325mg,130.94,74.0,
ph1413,OTC032,Salbutamol Inhaler,Inhaler,100mcg,35.36,112.0,
ph1413,OTC031,Ambroxol,Tablet,30mg,20.54,166.0,
ph1413,OTC033,Budesonide Inhaler,Inhaler,200mcg,15.31,22.0,
ph1414,OTC041,Steroid Respiratory,Tablet,5mg,138.71,144.0,
ph1414,OTC043,Nebulizer Solution,Solution,2.5ml,107.63,141.0,
ph1414,OTC039,Chest Rub Balm,Balm,50g,17.68,103.0,
ph1414,OTC016,Pseudoephedrine,Tablet,30mg,90.82,193.0,
ph1414,OTC009,Dextromethorphan,Syrup,100ml,33.16,149.0,
ph1414,OTC008,Chlorpheniramine,Tablet,4mg,34.12,177.0,
ph1414,OTC010,Guaifenesin,Syrup,100ml,102.22,112.0,
ph1414,OTC033,Budesonide Inhaler,Inhaler,200mcg,113.8,87.0,
ph1414,OTC006,Vitamin C,Tablet,500mg,37.79,91.0,
ph1414,OTC035,Antihistamine Syrup,Syrup,100ml,45.85,66.0,
ph1414,OTC023,Throat Lozenges,Lozenge,24 count,22.8,153.0,
ph1415,OTC001,Paracetamol,Tablet,500mg,147.57,83.0,
ph1415,OTC005,Cough Syrup,Syrup,100ml,31.99,72.0,
ph1415,OTC042,Oxygen Support,Cylinder,Portable,75.88,23.0,
ph1415,OTC013,Aspirin,Tablet,325mg,80.59,75.0,
ph1415,OTC034,Mucolytic Syrup,Syrup,100ml,95.37,82.0,
ph1415,OTC040,Antibiotic Respiratory,Tablet,500mg,26.44,101.0,
ph1415,OTC026,Multivitamin,Tablet,Daily,135.61,101.0,
ph1415,OTC016,Pseudoephedrine,Tablet,30mg,30.95,76.0,
ph1415,OTC033,Budesonide Inhaler,Inhaler,200mcg,30.61,80.0,
ph1415,OTC010,Guaifenesin,Syrup,100ml,45.16,57.0,
ph1415,OTC041,Steroid Respiratory,Tablet,5mg,23.44,72.0,
ph1415,OTC015,Acetaminophen,Tablet,325mg,89.65,143.0,
ph1415,OTC035,Antihistamine Syrup,Syrup,100ml,120.82,130.0,
ph1415,OTC008,Chlorpheniramine,Tablet,4mg,55.63,131.0,
ph1415,OTC032,Salbutamol Inhaler,Inhaler,100mcg,33.21,21.0,
ph1416,OTC008,Chlorpheniramine,Tablet,4mg,149.86,98.0,
ph1416,OTC042,Oxygen Support,Cylinder,Portable,119.47,63.0,
ph1416,OTC009,Dextromethorphan,Syrup,100ml,95.83,94.0,
ph1416,OTC015,Acetaminophen,Tablet,325mg,15.83,193.0,
ph1416,OTC001,Paracetamol,Tablet,500mg,85.75,152.0,
ph1416,OTC039,Chest Rub Balm,Balm,50g,63.07,113.0,
ph1416,OTC017,Phenylephrine,Tablet,10mg,112.85,153.0,
ph1416,OTC036,Expectorant Tablets,Tablet,200mg,71.7,66.0,
ph1416,OTC010,Guaifenesin,Syrup,100ml,90.72,135.0,
ph1416,OTC013,Aspirin,Tablet,325mg,13.26,129.0,
ph1416,OTC034,Mucolytic Syrup,Syrup,100ml,132.73,60.0,
ph1416,OTC030,Saline Nasal Spray,Spray,30ml,98.21,112.0,
ph1416,OTC002,Ibuprofen,Tablet,200mg,131.65,138.0,
ph1417,OTC008,Chlorpheniramine,Tablet,4mg,149.11,115.0,
ph1417,OTC016,Pseudoephedrine,Tablet,30mg,128.89,36.0,
ph1417,OTC001,Paracetamol,Tablet,500mg,21.81,70.0,
ph1417,OTC030,Saline Nasal Spray,Spray,30ml,129.02,182.0,
ph1417,OTC002,Ibuprofen,Tablet,200mg,141.76,26.0,
ph1417,OTC015,Acetaminophen,Tablet,325mg,148.35,75.0,
ph1417,OTC038,Steam Inhalation,Solution,100ml,126.98,44.0,
ph1417,OTC031,Ambroxol,Tablet,30mg,126.12,93.0,
ph1417,OTC006,Vitamin C,Tablet,500mg,141.21,133.0,
ph1417,OTC035,Antihistamine Syrup,Syrup,100ml,76.75,106.0,
ph1417,OTC017,Phenylephrine,Tablet,10mg,116.0,198.0,
ph1417,OTC034,Mucolytic Syrup,Syrup,100ml,86.27,198.0,
ph1417,OTC043,Nebulizer Solution,Solution,2.5ml,104.59,74.0,
ph1417,OTC003,Cetirizine,Tablet,10mg,113.06,42.0,
ph1417,OTC033,Budesonide Inhaler,Inhaler,200mcg,43.09,132.0,
ph1418,OTC032,Salbutamol Inhaler,Inhaler,100mcg,121.73,200.0,
ph1418,OTC031,Ambroxol,Tablet,30mg,31.0,77.0,
ph1418,OTC026,Multivitamin,Tablet,Daily,147.82,176.0,
ph1418,OTC001,Paracetamol,Tablet,500mg,64.65,104.0,
ph1418,OTC030,Saline Nasal Spray,Spray,30ml,73.41,113.0,
ph1418,OTC040,Antibiotic Respiratory,Tablet,500mg,128.31,185.0,
ph1418,OTC036,Expectorant Tablets,Tablet,200mg,78.14,119.0,
ph1418,OTC013,Aspirin,Tablet,325mg,47.78,93.0,
ph1418,OTC009,Dextromethorphan,Syrup,100ml,56.5,60.0,
ph1418,OTC039,Chest Rub Balm,Balm,50g,97.68,118.0,
ph1418,OTC007,Zinc Supplement,Tablet,50mg,31.66,63.0,
ph1418,OTC042,Oxygen Support,Cylinder,Portable,31.45,158.0,
ph1418,OTC043,Nebulizer Solution,Solution,2.5ml,145.06,188.0,
ph1418,OTC003,Cetirizine,Tablet,10mg,38.77,91.0,
ph1419,OTC040,Antibiotic Respiratory,Tablet,500mg,17.96,39.0,
ph1419,OTC010,Guaifenesin,Syrup,100ml,88.26,116.0,
ph1419,OTC035,Antihistamine Syrup,Syrup,100ml,16.21,130.0,
ph1419,OTC042,Oxygen Support,Cylinder,Portable,89.84,186.0,
ph1419,OTC039,Chest Rub Balm,Balm,50g,38.34,173.0,
ph1419,OTC006,Vitamin C,Tablet,500mg,46.82,39.0,
ph1419,OTC032,Salbutamol Inhaler,Inhaler,100mcg,15.17,118.0,
ph1419,OTC037,Bronchodilator,Tablet,4mg,102.12,155.0,
ph1419,OTC041,Steroid Respiratory,Tablet,5mg,37.96,58.0,
ph1419,OTC016,Pseudoephedrine,Tablet,30mg,96.29,38.0,
ph1419,OTC005,Cough Syrup,Syrup,100ml,63.36,169.0,
ph1419,OTC008,Chlorpheniramine,Tablet,4mg,82.28,116.0,
ph1419,OTC030,Saline Nasal Spray,Spray,30ml,12.06,197.0,
ph1420,OTC026,Multivitamin,Tablet,Daily,98.76,112.0,
ph1420,OTC030,Saline Nasal Spray,Spray,30ml,62.72,105.0,
ph1420,OTC015,Acetaminophen,Tablet,325mg,101.19,186.0,
ph1420,OTC036,Expectorant Tablets,Tablet,200mg,115.78,65.0,
ph1420,OTC043,Nebulizer Solution,Solution,2.5ml,54.24,28.0,
ph1420,OTC005,Cough Syrup,Syrup,100ml,106.12,118.0,
ph1420,OTC002,Ibuprofen,Tablet,200mg,95.89,38.0,
ph1420,OTC009,Dextromethorphan,Syrup,100ml,29.62,101.0,
ph1420,OTC017,Phenylephrine,Tablet,10mg,33.54,155.0,
ph1420,OTC034,Mucolytic Syrup,Syrup,100ml,86.48,169.0,
ph1420,OTC008,Chlorpheniramine,Tablet,4mg,104.52,20.0,
ph1421,OTC031,Ambroxol,Tablet,30mg,93.42,64.0,
ph1421,OTC042,Oxygen Support,Cylinder,Portable,137.97,72.0,
ph1421,OTC030,Saline Nasal Spray,Spray,30ml,108.56,26.0,
ph1421,OTC038,Steam Inhalation,Solution,100ml,44.23,125.0,
ph1421,OTC040,Antibiotic Respiratory,Tablet,500mg,81.59,149.0,
ph1421,OTC041,Steroid Respiratory,Tablet,5mg,101.02,162.0,
ph1421,OTC016,Pseudoephedrine,Tablet,30mg,102.73,93.0,
ph1421,OTC001,Paracetamol,Tablet,500mg,46.55,89.0,
ph1421,OTC039,Chest Rub Balm,Balm,50g,39.32,144.0,
ph1421,OTC003,Cetirizine,Tablet,10mg,28.81,48.0,
ph1421,OTC034,Mucolytic Syrup,Syrup,100ml,127.66,64.0,
ph1421,OTC036,Expectorant Tablets,Tablet,200mg,70.41,146.0,
ph1421,OTC023,Throat Lozenges,Lozenge,24 count,149.1,126.0,
ph1421,OTC005,Cough Syrup,Syrup,100ml,39.74,163.0,
ph1421,OTC011,Loratadine,Tablet,10mg,119.39,77.0,
ph1422,OTC036,Expectorant Tablets,Tablet,200mg,107.78,31.0,
ph1422,OTC032,Salbutamol Inhaler,Inhaler,100mcg,117.96,140.0,
ph1422,OTC003,Cetirizine,Tablet,10mg,89.8,144.0,
ph1422,OTC035,Antihistamine Syrup,Syrup,100ml,56.12,116.0,
ph1422,OTC030,Saline Nasal Spray,Spray,30ml,81.77,86.0,
ph1422,OTC002,Ibuprofen,Tablet,200mg,34.72,162.0,
ph1422,OTC011,Loratadine,Tablet,10mg,27.01,28.0,
ph1422,OTC009,Dextromethorphan,Syrup,100ml,19.2,154.0,
ph1422,OTC039,Chest Rub Balm,Balm,50g,128.75,140.0,
ph1422,OTC037,Bronchodilator,Tablet,4mg,49.1,62.0,
ph1423,OTC003,Cetirizine,Tablet,10mg,40.41,53.0,
ph1423,OTC036,Expectorant Tablets,Tablet,200mg,106.05,47.0,
ph1423,OTC042,Oxygen Support,Cylinder,Portable,28.61,145.0,
ph1423,OTC009,Dextromethorphan,Syrup,100ml,83.9,134.0,
ph1423,OTC005,Cough Syrup,Syrup,100ml,120.12,24.0,
ph1423,OTC039,Chest Rub Balm,Balm,50g,53.18,200.0,
ph1423,OTC007,Zinc Supplement,Tablet,50mg,44.23,55.0,
ph1423,OTC016,Pseudoephedrine,Tablet,30mg,79.15,100.0,
ph1423,OTC015,Acetaminophen,Tablet,325mg,83.62,161.0,
ph1423,OTC033,Budesonide Inhaler,Inhaler,200mcg,22.86,40.0,
ph1423,OTC023,Throat Lozenges,Lozenge,24 count,84.63,176.0,
ph1423,OTC011,Loratadine,Tablet,10mg,123.67,26.0,
ph1423,OTC041,Steroid Respiratory,Tablet,5mg,68.03,26.0,
ph1423,OTC001,Paracetamol,Tablet,500mg,129.98,49.0,
ph1424,OTC015,Acetaminophen,Tablet,325mg,41.53,30.0,
ph1424,OTC006,Vitamin C,Tablet,500mg,12.6,37.0,
ph1424,OTC041,Steroid Respiratory,Tablet,5mg,74.36,188.0,
ph1424,OTC023,Throat Lozenges,Lozenge,24 count,127.45,102.0,
ph1424,OTC007,Zinc Supplement,Tablet,50mg,19.02,121.0,
ph1424,OTC016,Pseudoephedrine,Tablet,30mg,131.44,63.0,
ph1424,OTC003,Cetirizine,Tablet,10mg,31.85,159.0,
ph1424,OTC031,Ambroxol,Tablet,30mg,101.33,39.0,
ph1424,OTC032,Salbutamol Inhaler,Inhaler,100mcg,40.15,134.0,
ph1424,OTC005,Cough Syrup,Syrup,100ml,143.7,65.0,
ph1424,OTC001,Paracetamol,Tablet,500mg,14.19,164.0,
ph1424,OTC035,Antihistamine Syrup,Syrup,100ml,101.37,163.0,
ph1424,OTC043,Nebulizer Solution,Solution,2.5ml,134.27,43.0,
ph1425,OTC011,Loratadine,Tablet,10mg,30.0,145.0,
ph1425,OTC001,Paracetamol,Tablet,500mg,31.94,181.0,
ph1425,OTC003,Cetirizine,Tablet,10mg,114.02,113.0,
ph1425,OTC038,Steam Inhalation,Solution,100ml,16.8,166.0,
ph1425,OTC010,Guaifenesin,Syrup,100ml,143.83,21.0,
ph1425,OTC016,Pseudoephedrine,Tablet,30mg,70.75,72.0,
ph1425,OTC033,Budesonide Inhaler,Inhaler,200mcg,106.59,109.0,
ph1425,OTC040,Antibiotic Respiratory,Tablet,500mg,42.02,72.0,
ph1425,OTC041,Steroid Respiratory,Tablet,5mg,60.74,48.0,
ph1425,OTC009,Dextromethorphan,Syrup,100ml,143.66,67.0,
ph1425,OTC036,Expectorant Tablets,Tablet,200mg,68.97,103.0,
ph1425,OTC002,Ibuprofen,Tablet,200mg,146.38,29.0,
ph1425,OTC023,Throat Lozenges,Lozenge,24 count,53.72,167.0,
ph1425,OTC026,Multivitamin,Tablet,Daily,48.09,50.0,
ph1426,OTC009,Dextromethorphan,Syrup,100ml,72.04,34.0,
ph1426,OTC002,Ibuprofen,Tablet,200mg,131.09,170.0,
ph1426,OTC015,Acetaminophen,Tablet,325mg,126.89,58.0,
ph1426,OTC035,Antihistamine Syrup,Syrup,100ml,51.08,20.0,
ph1426,OTC003,Cetirizine,Tablet,10mg,76.89,43.0,
ph1426,OTC037,Bronchodilator,Tablet,4mg,99.28,71.0,
ph1426,OTC013,Aspirin,Tablet,325mg,57.32,181.0,
ph1426,OTC005,Cough Syrup,Syrup,100ml,105.24,126.0,
ph1426,OTC008,Chlorpheniramine,Tablet,4mg,57.24,80.0,
ph1426,OTC043,Nebulizer Solution,Solution,2.5ml,88.89,76.0,
ph1426,OTC006,Vitamin C,Tablet,500mg,121.35,77.0,
ph1426,OTC001,Paracetamol,Tablet,500mg,102.53,152.0,
ph1426,OTC016,Pseudoephedrine,Tablet,30mg,143.83,112.0,
ph1427,OTC010,Guaifenesin,Syrup,100ml,24.28,56.0,
ph1427,OTC008,Chlorpheniramine,Tablet,4mg,105.43,144.0,
ph1427,OTC009,Dextromethorphan,Syrup,100ml,60.48,43.0,
ph1427,OTC033,Budesonide Inhaler,Inhaler,200mcg,109.87,130.0,
ph1427,OTC005,Cough Syrup,Syrup,100ml,82.73,185.0,
ph1427,OTC032,Salbutamol Inhaler,Inhaler,100mcg,26.98,120.0,
ph1427,OTC013,Aspirin,Tablet,325mg,60.78,24.0,
ph1427,OTC030,Saline Nasal Spray,Spray,30ml,41.52,85.0,
ph1427,OTC001,Paracetamol,Tablet,500mg,117.6,114.0,
ph1427,OTC035,Antihistamine Syrup,Syrup,100ml,131.41,112.0,
ph1427,OTC034,Mucolytic Syrup,Syrup,100ml,81.52,192.0,
ph1427,OTC031,Ambroxol,Tablet,30mg,111.68,94.0,
ph1427,OTC011,Loratadine,Tablet,10mg,64.39,93.0,
ph1428,OTC007,Zinc Supplement,Tablet,50mg,146.86,46.0,
ph1428,OTC002,Ibuprofen,Tablet,200mg,94.01,160.0,
ph1428,OTC005,Cough Syrup,Syrup,100ml,140.38,21.0,
ph1428,OTC030,Saline Nasal Spray,Spray,30ml,66.84,24.0,
ph1428,OTC041,Steroid Respiratory,Tablet,5mg,128.03,48.0,
ph1428,OTC038,Steam Inhalation,Solution,100ml,129.23,109.0,
ph1428,OTC034,Mucolytic Syrup,Syrup,100ml,14.53,107.0,
ph1428,OTC033,Budesonide Inhaler,Inhaler,200mcg,26.8,168.0,
ph1428,OTC001,Paracetamol,Tablet,500mg,139.5,119.0,
ph1428,OTC006,Vitamin C,Tablet,500mg,124.07,138.0,
ph1428,OTC008,Chlorpheniramine,Tablet,4mg,76.24,110.0,
ph1428,OTC043,Nebulizer Solution,Solution,2.5ml,122.34,91.0,
ph1428,OTC035,Antihistamine Syrup,Syrup,100ml,66.17,120.0,
ph1428,OTC039,Chest Rub Balm,Balm,50g,100.65,189.0,
ph1428,OTC016,Pseudoephedrine,Tablet,30mg,30.35,183.0,
ph1429,OTC034,Mucolytic Syrup,Syrup,100ml,29.91,20.0,
ph1429,OTC011,Loratadine,Tablet,10mg,45.99,162.0,
ph1429,OTC008,Chlorpheniramine,Tablet,4mg,147.07,40.0,
ph1429,OTC037,Bronchodilator,Tablet,4mg,134.57,78.0,
ph1429,OTC033,Budesonide Inhaler,Inhaler,200mcg,63.68,192.0,
ph1429,OTC035,Antihistamine Syrup,Syrup,100ml,57.51,92.0,
ph1429,OTC017,Phenylephrine,Tablet,10mg,78.3,95.0,
ph1429,OTC015,Acetaminophen,Tablet,325mg,22.37,94.0,
ph1429,OTC040,Antibiotic Respiratory,Tablet,500mg,119.93,140.0,
ph1429,OTC031,Ambroxol,Tablet,30mg,26.1,169.0,
ph1429,OTC043,Nebulizer Solution,Solution,2.5ml,140.98,95.0,
ph1429,OTC026,Multivitamin,Tablet,Daily,57.2,36.0,
ph1429,OTC007,Zinc Supplement,Tablet,50mg,130.91,113.0,
ph1429,OTC001,Paracetamol,Tablet,500mg,91.27,110.0,
ph1430,OTC031,Ambroxol,Tablet,30mg,52.7,70.0,
ph1430,OTC002,Ibuprofen,Tablet,200mg,146.34,128.0,
ph1430,OTC042,Oxygen Support,Cylinder,Portable,137.58,85.0,
ph1430,OTC006,Vitamin C,Tablet,500mg,28.93,134.0,
ph1430,OTC034,Mucolytic Syrup,Syrup,100ml,106.31,171.0,
ph1430,OTC033,Budesonide Inhaler,Inhaler,200mcg,45.59,125.0,
ph1430,OTC001,Paracetamol,Tablet,500mg,98.09,29.0,
ph1430,OTC017,Phenylephrine,Tablet,10mg,143.55,176.0,
ph1430,OTC032,Salbutamol Inhaler,Inhaler,100mcg,13.47,153.0,
ph1430,OTC015,Acetaminophen,Tablet,325mg,141.66,86.0,
ph1431,OTC002,Ibuprofen,Tablet,200mg,127.05,127.0,
ph1431,OTC034,Mucolytic Syrup,Syrup,100ml,10.84,95.0,
ph1431,OTC030,Saline Nasal Spray,Spray,30ml,25.73,35.0,
ph1431,OTC005,Cough Syrup,Syrup,100ml,119.81,23.0,
ph1431,OTC010,Guaifenesin,Syrup,100ml,33.44,112.0,
ph1431,OTC036,Expectorant Tablets,Tablet,200mg,33.77,102.0,
ph1431,OTC017,Phenylephrine,Tablet,10mg,137.13,71.0,
ph1431,OTC035,Antihistamine Syrup,Syrup,100ml,102.5,40.0,
ph1431,OTC011,Loratadine,Tablet,10mg,36.35,43.0,
ph1431,OTC023,Throat Lozenges,Lozenge,24 count,73.01,67.0,
ph1431,OTC043,Nebulizer Solution,Solution,2.5ml,149.15,159.0,
ph1431,OTC006,Vitamin C,Tablet,500mg,13.94,167.0,
ph1432,OTC011,Loratadine,Tablet,10mg,59.14,160.0,
ph1432,OTC003,Cetirizine,Tablet,10mg,47.54,62.0,
ph1432,OTC026,Multivitamin,Tablet,Daily,87.52,134.0,
ph1432,OTC015,Acetaminophen,Tablet,325mg,36.31,72.0,
ph1432,OTC010,Guaifenesin,Syrup,100ml,39.58,176.0,
ph1432,OTC035,Antihistamine Syrup,Syrup,100ml,114.01,178.0,
ph1432,OTC002,Ibuprofen,Tablet,200mg,98.28,46.0,
ph1432,OTC005,Cough Syrup,Syrup,100ml,13.68,159.0,
ph1432,OTC016,Pseudoephedrine,Tablet,30mg,32.91,169.0,
ph1432,OTC009,Dextromethorphan,Syrup,100ml,69.26,189.0,
ph1432,OTC023,Throat Lozenges,Lozenge,24 count,146.58,131.0,
ph1432,OTC037,Bronchodilator,Tablet,4mg,143.31,54.0,
ph1433,OTC039,Chest Rub Balm,Balm,50g,46.36,162.0,
ph1433,OTC040,Antibiotic Respiratory,Tablet,500mg,124.32,117.0,
ph1433,OTC016,Pseudoephedrine,Tablet,30mg,33.74,32.0,
ph1433,OTC011,Loratadine,Tablet,10mg,87.71,110.0,
ph1433,OTC041,Steroid Respiratory,Tablet,5mg,18.12,194.0,
ph1433,OTC010,Guaifenesin,Syrup,100ml,20.89,98.0,
ph1433,OTC037,Bronchodilator,Tablet,4mg,44.69,166.0,
ph1433,OTC017,Phenylephrine,Tablet,10mg,91.25,59.0,
ph1433,OTC026,Multivitamin,Tablet,Daily,59.87,23.0,
ph1433,OTC043,Nebulizer Solution,Solution,2.5ml,133.29,168.0,
ph1434,OTC030,Saline Nasal Spray,Spray,30ml,43.38,193.0,
ph1434,OTC017,Phenylephrine,Tablet,10mg,130.17,102.0,
ph1434,OTC005,Cough Syrup,Syrup,100ml,105.69,56.0,
ph1434,OTC001,Paracetamol,Tablet,500mg,11.57,67.0,
ph1434,OTC006,Vitamin C,Tablet,500mg,141.44,192.0,
ph1434,OTC043,Nebulizer Solution,Solution,2.5ml,131.66,158.0,
ph1434,OTC015,Acetaminophen,Tablet,325mg,116.57,106.0,
ph1434,OTC034,Mucolytic Syrup,Syrup,100ml,126.6,50.0,
ph1434,OTC013,Aspirin,Tablet,325mg,85.14,51.0,
ph1434,OTC041,Steroid Respiratory,Tablet,5mg,130.55,164.0,
ph1434,OTC010,Guaifenesin,Syrup,100ml,120.83,155.0,
ph1435,OTC038,Steam Inhalation,Solution,100ml,145.91,145.0,
ph1435,OTC015,Acetaminophen,Tablet,325mg,40.7,23.0,
ph1435,OTC007,Zinc Supplement,Tablet,50mg,112.75,158.0,
ph1435,OTC030,Saline Nasal Spray,Spray,30ml,41.5,33.0,
ph1435,OTC008,Chlorpheniramine,Tablet,4mg,41.78,154.0,
ph1435,OTC033,Budesonide Inhaler,Inhaler,200mcg,50.53,46.0,
ph1435,OTC002,Ibuprofen,Tablet,200mg,113.27,183.0,
ph1435,OTC013,Aspirin,Tablet,325mg,76.47,122.0,
ph1435,OTC039,Chest Rub Balm,Balm,50g,92.95,198.0,
ph1435,OTC001,Paracetamol,Tablet,500mg,106.41,36.0,
ph1436,OTC041,Steroid Respiratory,Tablet,5mg,51.05,98.0,
ph1436,OTC034,Mucolytic Syrup,Syrup,100ml,58.77,200.0,
ph1436,OTC005,Cough Syrup,Syrup,100ml,48.83,131.0,
ph1436,OTC037,Bronchodilator,Tablet,4mg,92.75,49.0,
ph1436,OTC001,Paracetamol,Tablet,500mg,134.55,83.0,
ph1436,OTC013,Aspirin,Tablet,325mg,81.38,131.0,
ph1436,OTC039,Chest Rub Balm,Balm,50g,75.92,161.0,
ph1436,OTC026,Multivitamin,Tablet,Daily,100.09,82.0,
ph1436,OTC043,Nebulizer Solution,Solution,2.5ml,26.3,197.0,
ph1436,OTC032,Salbutamol Inhaler,Inhaler,100mcg,139.61,101.0,
ph1436,OTC023,Throat Lozenges,Lozenge,24 count,114.32,115.0,
ph1436,OTC002,Ibuprofen,Tablet,200mg,67.84,128.0,
ph1436,OTC015,Acetaminophen,Tablet,325mg,95.16,173.0,
ph1436,OTC036,Expectorant Tablets,Tablet,200mg,138.06,179.0,
ph1437,OTC032,Salbutamol Inhaler,Inhaler,100mcg,144.86,78.0,
ph1437,OTC016,Pseudoephedrine,Tablet,30mg,78.46,30.0,
ph1437,OTC007,Zinc Supplement,Tablet,50mg,36.69,182.0,
ph1437,OTC037,Bronchodilator,Tablet,4mg,96.21,166.0,
ph1437,OTC017,Phenylephrine,Tablet,10mg,103.35,30.0,
ph1437,OTC009,Dextromethorphan,Syrup,100ml,55.71,123.0,
ph1437,OTC041,Steroid Respiratory,Tablet,5mg,117.07,194.0,
ph1437,OTC036,Expectorant Tablets,Tablet,200mg,122.81,47.0,
ph1437,OTC026,Multivitamin,Tablet,Daily,139.35,87.0,
ph1437,OTC008,Chlorpheniramine,Tablet,4mg,18.8,79.0,
ph1437,OTC040,Antibiotic Respiratory,Tablet,500mg,53.15,25.0,
ph1438,OTC016,Pseudoephedrine,Tablet,30mg,140.57,180.0,
ph1438,OTC030,Saline Nasal Spray,Spray,30ml,22.14,46.0,
ph1438,OTC034,Mucolytic Syrup,Syrup,100ml,75.91,21.0,
ph1438,OTC009,Dextromethorphan,Syrup,100ml,32.42,88.0,
ph1438,OTC006,Vitamin C,Tablet,500mg,36.05,80.0,
ph1438,OTC032,Salbutamol Inhaler,Inhaler,100mcg,69.89,81.0,
ph1438,OTC042,Oxygen Support,Cylinder,Portable,71.8,189.0,
ph1438,OTC023,Throat Lozenges,Lozenge,24 count,40.1,83.0,
ph1438,OTC043,Nebulizer Solution,Solution,2.5ml,84.78,37.0,
ph1438,OTC031,Ambroxol,Tablet,30mg,40.5,39.0,
ph1438,OTC003,Cetirizine,Tablet,10mg,83.57,87.0,
ph1438,OTC017,Phenylephrine,Tablet,10mg,36.99,39.0,
ph1438,OTC002,Ibuprofen,Tablet,200mg,36.38,192.0,
ph1439,OTC036,Expectorant Tablets,Tablet,200mg,63.45,63.0,
ph1439,OTC005,Cough Syrup,Syrup,100ml,13.52,72.0,
ph1439,OTC039,Chest Rub Balm,Balm,50g,45.75,157.0,
ph1439,OTC017,Phenylephrine,Tablet,10mg,77.41,78.0,
ph1439,OTC037,Bronchodilator,Tablet,4mg,112.62,99.0,
ph1439,OTC031,Ambroxol,Tablet,30mg,26.95,102.0,
