pharmacy_id,sku,qty_available,price
ph96483,OTC033,81,28.74
ph96483,OTC041,52,145.96
ph96483,OTC010,54,191.53
ph96483,OTC037,64,194.25
ph96483,OTC005,29,95.5
ph96483,OTC032,10,112.23
ph96483,OTC011,23,57.75
ph96483,OTC031,62,76.44
ph96483,OTC003,200,59.28
ph96483,OTC008,36,234.87
ph96483,OTC023,66,219.1
ph96483,OTC026,11,47.72
ph96483,OTC036,85,118.72
ph96483,OTC002,143,240.15
ph96483,OTC034,50,167.57
ph96483,OTC017,81,41.65
ph96483,OTC016,100,199.73
ph84797,OTC036,33,184.3
ph84797,OTC017,29,243.67
ph84797,OTC038,72,221.08
ph84797,OTC001,184,97.23
ph84797,OTC026,31,86.36
ph84797,OTC010,61,193.51
ph84797,OTC002,166,62.96
ph84797,OTC039,57,154.64
ph84797,OTC031,40,154.82
ph84797,OTC013,81,87.76
ph84797,OTC030,68,132.35
ph84797,OTC035,15,18.34
ph84797,OTC043,20,237.47
ph84797,OTC042,88,180.87
ph84797,OTC015,96,239.99
ph84797,OTC023,58,107.29
ph84797,OTC009,29,226.33
ph84797,OTC041,22,239.05
ph84797,OTC033,44,108.9
ph84797,OTC003,91,105.89
ph84797,OTC034,67,146.52
ph84797,OTC037,96,155.07
ph66263,OTC008,29,102.61
ph66263,OTC013,89,121.23
ph66263,OTC033,15,238.36
ph66263,OTC030,58,15.93
ph66263,OTC011,88,136.07
ph66263,OTC035,84,84.44
ph66263,OTC037,54,109.66
ph66263,OTC040,48,197.85
ph66263,OTC007,66,31.58
ph66263,OTC009,28,176.1
ph66263,OTC026,69,228.57
ph66263,OTC010,86,137.56
ph66263,OTC023,57,246.58
ph66263,OTC003,178,63.62
ph66263,OTC015,94,186.71
ph66263,OTC001,52,144.67
ph66263,OTC002,80,238.25
ph66263,OTC032,46,177.52
ph66263,OTC036,68,165.18
ph66263,OTC041,15,156.18
ph11301,OTC016,45,165.34
ph11301,OTC030,25,15.02
ph11301,OTC007,46,113.34
ph11301,OTC042,46,62.67
ph11301,OTC017,54,128.57
ph11301,OTC011,43,224.43
ph11301,OTC036,68,216.45
ph11301,OTC005,62,55.85
ph11301,OTC041,64,125.83
ph11301,OTC038,93,154.67
ph11301,OTC037,45,60.93
ph11301,OTC009,38,157.8
ph11301,OTC013,69,78.38
ph11301,OTC006,57,151.02
ph11301,OTC033,91,194.78
ph11301,OTC031,80,244.31
ph11301,OTC008,41,132.92
ph11301,OTC023,89,88.47
ph11301,OTC034,54,232.26
ph11301,OTC001,128,91.83
ph11301,OTC039,21,146.75
ph11301,OTC043,50,27.04
ph11301,OTC002,90,51.13
ph64039,OTC042,94,20.15
ph64039,OTC041,82,60.62
ph64039,OTC016,31,214.85
ph64039,OTC043,30,27.44
ph64039,OTC023,82,218.86
ph64039,OTC036,83,107.19
ph64039,OTC035,91,104.64
ph64039,OTC011,46,211.91
ph64039,OTC038,83,239.39
ph64039,OTC040,43,226.76
ph64039,OTC010,21,150.63
ph64039,OTC013,24,109.61
ph64039,OTC003,89,87.41
ph64039,OTC031,98,45.88
ph64039,OTC039,49,196.6
ph64039,OTC008,47,195.77
ph64039,OTC034,14,138.58
ph64039,OTC006,41,16.83
ph64039,OTC001,174,23.48
ph64039,OTC037,68,133.58
ph64039,OTC033,57,131.74
ph64039,OTC032,60,175.49
ph64039,OTC017,99,28.21
ph35579,OTC032,23,81.21
ph35579,OTC026,69,130.96
ph35579,OTC039,91,25.67
ph35579,OTC040,91,64.8
ph35579,OTC008,87,46.31
ph35579,OTC038,23,191.07
ph35579,OTC015,96,27.51
ph35579,OTC011,59,98.01
ph35579,OTC034,84,157.78
ph35579,OTC030,38,190.73
ph35579,OTC037,68,156.83
ph35579,OTC003,77,100.24
ph35579,OTC006,83,216.97
ph35579,OTC033,23,181.09
ph35579,OTC035,46,198.71
ph35579,OTC001,54,26.9
ph35579,OTC031,19,73.45
ph35579,OTC013,65,171.81
ph35579,OTC009,64,56.3
ph35579,OTC002,136,59.66
ph35579,OTC036,77,78.08
ph74370,OTC026,36,103.83
ph74370,OTC032,54,155.7
ph74370,OTC031,92,199.09
ph74370,OTC038,40,178.54
ph74370,OTC023,25,236.55
ph74370,OTC034,37,236.85
ph74370,OTC011,59,39.43
ph74370,OTC013,98,224.71
ph74370,OTC036,10,171.55
ph74370,OTC043,52,122.38
ph74370,OTC008,21,188.15
ph74370,OTC042,59,111.9
ph74370,OTC003,92,81.36
ph74370,OTC005,34,130.85
ph74370,OTC035,27,101.09
ph74370,OTC009,15,196.41
ph74370,OTC030,43,26.37
ph74370,OTC040,32,36.69
ph30973,OTC013,18,211.48
ph30973,OTC032,39,26.48
ph30973,OTC015,76,190.73
ph30973,OTC039,30,210.76
ph30973,OTC006,92,174.85
ph30973,OTC030,56,197.29
ph30973,OTC038,22,145.92
ph30973,OTC034,66,125.21
ph30973,OTC017,49,153.18
ph30973,OTC010,50,32.88
ph30973,OTC035,73,172.61
ph30973,OTC001,184,156.72
ph30973,OTC009,86,133.24
ph30973,OTC007,54,105.01
ph30973,OTC023,56,83.44
ph30973,OTC002,95,70.53
ph30973,OTC003,97,116.59
ph30973,OTC005,100,189.53
ph30973,OTC026,38,50.36
ph30973,OTC041,90,58.46
ph30973,OTC033,72,193.17
ph30973,OTC011,87,26.21
ph30973,OTC037,57,165.18
ph80577,OTC036,89,15.98
ph80577,OTC005,10,143.65
ph80577,OTC015,74,151.97
ph80577,OTC008,51,60.53
ph80577,OTC042,64,204.81
ph80577,OTC009,79,62.24
ph80577,OTC003,93,234.19
ph80577,OTC011,26,149.32
ph80577,OTC032,76,56.06
ph80577,OTC017,12,20.25
ph80577,OTC034,64,232.97
ph80577,OTC038,15,112.66
ph80577,OTC033,35,102.49
ph80577,OTC039,25,82.57
ph80577,OTC040,34,27.96
ph80577,OTC001,113,168.19
ph80577,OTC026,52,158.21
ph80577,OTC031,52,66.04
ph46370,OTC031,90,86.59
ph46370,OTC013,52,116.26
ph46370,OTC017,51,185.31
ph46370,OTC002,180,225.37
ph46370,OTC007,12,40.7
ph46370,OTC016,64,110.43
ph46370,OTC035,82,82.59
ph46370,OTC005,51,103.28
ph46370,OTC034,26,85.84
ph46370,OTC011,30,125.63
ph46370,OTC015,29,220.44
ph46370,OTC030,50,20.33
ph46370,OTC038,68,210.28
ph46370,OTC010,56,100.41
ph46370,OTC006,66,245.71
ph46370,OTC008,49,190.12
ph46370,OTC009,31,224.93
ph46370,OTC041,38,237.06
ph46370,OTC039,82,84.5
ph46370,OTC042,92,26.51
ph46370,OTC026,92,189.37
ph67070,OTC026,34,72.25
ph67070,OTC030,49,248.44
ph67070,OTC002,190,138.65
ph67070,OTC039,37,126.21
ph67070,OTC034,42,17.92
ph67070,OTC008,85,140.97
ph67070,OTC037,99,148.2
ph67070,OTC032,94,113.98
ph67070,OTC009,83,166.16
ph67070,OTC033,48,21.95
ph67070,OTC001,115,40.39
ph67070,OTC040,63,229.66
ph67070,OTC042,89,187.41
ph67070,OTC005,73,182.98
ph67070,OTC015,49,126.87
ph67070,OTC010,15,115.61
ph67070,OTC041,69,233.93
ph67070,OTC035,67,17.83
ph67070,OTC003,168,116.79
ph67070,OTC013,97,90.5
ph67070,OTC036,85,45.08
ph67070,OTC023,51,174.25
ph51629,OTC042,65,73.21
ph51629,OTC006,20,132.27
ph51629,OTC003,147,226.94
ph51629,OTC034,19,109.87
ph51629,OTC009,70,98.88
ph51629,OTC015,94,239.05
ph51629,OTC031,55,53.3
ph51629,OTC008,13,249.24
ph51629,OTC016,49,108.71
ph51629,OTC001,176,59.75
ph51629,OTC038,70,23.45
ph51629,OTC041,28,191.63
ph51629,OTC035,86,24.77
ph51629,OTC005,45,103.54
ph51629,OTC007,28,121.78
ph51629,OTC039,11,64.97
ph51629,OTC013,60,168.33
ph51629,OTC026,82,245.93
ph51629,OTC032,99,149.19
ph51629,OTC010,51,222.72
ph51629,OTC043,87,225.38
ph51629,OTC037,99,156.42
ph51629,OTC017,39,24.77
ph90865,OTC009,43,247.44
ph90865,OTC006,19,62.65
ph90865,OTC033,38,179.74
ph90865,OTC034,78,138.41
ph90865,OTC017,13,136.91
ph90865,OTC023,15,206.31
ph90865,OTC031,59,64.47
ph90865,OTC015,34,50.03
ph90865,OTC037,50,86.03
ph90865,OTC032,31,44.71
ph90865,OTC042,43,129.84
ph90865,OTC016,80,107.68
ph90865,OTC008,72,185.18
ph90865,OTC030,27,113.39
ph90865,OTC043,36,61.5
ph90865,OTC011,75,187.49
ph90865,OTC026,98,79.36
ph90865,OTC013,68,81.34
ph90865,OTC010,82,200.44
ph78961,OTC017,37,224.37
ph78961,OTC038,14,172.54
ph78961,OTC006,39,147.13
ph78961,OTC039,49,54.06
ph78961,OTC007,41,225.3
ph78961,OTC015,26,216.49
ph78961,OTC041,51,193.63
ph78961,OTC008,48,71.57
ph78961,OTC031,40,101.04
ph78961,OTC040,37,103.61
ph78961,OTC037,19,44.94
ph78961,OTC009,90,195.79
ph78961,OTC030,96,139.77
ph78961,OTC013,17,217.72
ph78961,OTC001,87,174.87
ph78961,OTC016,33,25.9
ph78961,OTC003,63,245.13
ph78961,OTC042,30,141.53
ph78961,OTC010,72,143.97
ph78961,OTC011,85,179.17
ph78961,OTC032,92,169.09
ph78961,OTC033,27,159.33
ph78961,OTC043,77,241.12
ph78961,OTC035,40,197.77
ph31441,OTC002,65,152.56
ph31441,OTC039,60,53.71
ph31441,OTC017,19,24.58
ph31441,OTC026,62,114.51
ph31441,OTC009,95,140.5
ph31441,OTC005,58,153.98
ph31441,OTC011,67,190.27
ph31441,OTC006,18,31.13
ph31441,OTC008,53,227.06
ph31441,OTC037,52,30.35
ph31441,OTC038,91,146.91
ph31441,OTC043,14,43.31
ph31441,OTC003,87,164.51
ph31441,OTC034,51,26.74
ph31441,OTC035,100,175.56
ph31441,OTC023,16,108.53
ph31441,OTC030,62,22.02
ph31441,OTC042,94,136.34
ph39688,OTC001,181,116.05
ph39688,OTC026,86,194.08
ph39688,OTC041,40,193.86
ph39688,OTC033,16,82.32
ph39688,OTC035,34,139.49
ph39688,OTC016,49,51.19
ph39688,OTC036,21,53.79
ph39688,OTC006,63,111.87
ph39688,OTC015,82,170.07
ph39688,OTC023,14,200.9
ph39688,OTC007,67,191.05
ph39688,OTC034,58,169.0
ph39688,OTC009,21,204.23
ph39688,OTC030,95,239.49
ph39688,OTC037,12,15.01
ph39688,OTC003,82,151.54
ph39688,OTC008,84,135.04
ph39688,OTC043,88,111.13
ph39688,OTC005,11,189.13
ph39688,OTC017,55,46.79
ph39520,OTC036,17,33.88
ph39520,OTC008,47,29.01
ph39520,OTC042,44,190.59
ph39520,OTC039,37,67.41
ph39520,OTC015,11,61.58
ph39520,OTC010,54,89.43
ph39520,OTC017,95,191.04
ph39520,OTC001,196,121.3
ph39520,OTC038,21,69.37
ph39520,OTC016,25,125.02
ph39520,OTC003,197,200.15
ph39520,OTC037,40,241.19
ph39520,OTC006,82,82.85
ph39520,OTC007,50,84.24
ph39520,OTC030,88,177.72
ph39520,OTC034,52,102.3
ph39520,OTC023,46,110.24
ph39520,OTC041,60,123.94
ph39520,OTC026,56,19.59
ph39520,OTC005,65,245.19
ph30009,OTC038,80,75.94
ph30009,OTC015,25,160.11
ph30009,OTC013,71,185.93
ph30009,OTC017,83,199.43
ph30009,OTC035,74,104.62
ph30009,OTC043,24,243.03
ph30009,OTC042,64,207.15
ph30009,OTC001,63,231.52
ph30009,OTC016,16,220.93
ph30009,OTC036,96,182.96
ph30009,OTC041,66,220.08
ph30009,OTC032,62,120.66
ph30009,OTC008,100,126.92
ph30009,OTC007,87,190.95
ph30009,OTC026,53,219.0
ph30009,OTC005,55,120.26
ph30009,OTC031,25,205.65
ph30009,OTC009,79,103.36
ph30009,OTC010,19,232.24
ph30009,OTC033,72,54.98
ph30009,OTC006,14,86.22
ph13275,OTC006,86,82.71
ph13275,OTC017,53,135.41
ph13275,OTC031,52,229.9
ph13275,OTC013,60,184.55
ph13275,OTC003,139,31.47
ph13275,OTC043,12,101.48
ph13275,OTC007,29,68.05
ph13275,OTC036,67,105.34
ph13275,OTC040,35,129.36
ph13275,OTC002,134,96.59
ph13275,OTC016,24,196.68
ph13275,OTC041,93,40.55
ph13275,OTC033,51,207.55
ph13275,OTC023,75,160.1
ph13275,OTC011,65,54.21
ph13275,OTC030,37,148.39
ph13275,OTC035,58,70.68
ph13275,OTC009,72,204.3
ph13275,OTC008,70,73.17
ph13275,OTC039,61,116.43
ph63309,OTC003,120,139.43
ph63309,OTC015,60,76.48
ph63309,OTC038,35,22.33
ph63309,OTC001,132,150.09
ph63309,OTC030,48,101.74
ph63309,OTC040,70,190.61
ph63309,OTC010,56,168.09
ph63309,OTC036,70,236.66
ph63309,OTC039,86,51.39
ph63309,OTC031,78,29.94
ph63309,OTC033,35,148.77
ph63309,OTC007,96,133.41
ph63309,OTC035,56,65.0
ph63309,OTC032,75,99.73
ph63309,OTC009,76,232.92
ph63309,OTC011,25,64.44
ph63309,OTC006,20,65.65
ph63309,OTC016,93,221.82
ph63309,OTC017,81,244.67
ph40560,OTC038,32,106.75
ph40560,OTC015,100,27.66
ph40560,OTC011,80,215.19
ph40560,OTC003,119,197.66
ph40560,OTC008,87,182.63
ph40560,OTC026,50,68.87
ph40560,OTC013,69,224.52
ph40560,OTC035,98,79.99
ph40560,OTC005,30,172.88
ph40560,OTC040,49,66.51
ph40560,OTC033,15,105.12
ph40560,OTC039,93,154.26
ph40560,OTC031,62,110.66
ph40560,OTC042,64,42.71
ph40560,OTC030,31,197.51
ph40560,OTC001,139,185.66
ph40560,OTC037,53,37.68
ph40560,OTC009,50,184.27
ph29057,OTC005,20,232.47
ph29057,OTC010,37,195.0
ph29057,OTC037,69,127.15
ph29057,OTC011,55,237.08
ph29057,OTC006,57,177.1
ph29057,OTC032,46,68.2
ph29057,OTC023,44,125.2
ph29057,OTC009,78,99.17
ph29057,OTC001,192,111.12
ph29057,OTC039,53,172.01
ph29057,OTC008,41,186.22
ph29057,OTC035,41,180.59
ph29057,OTC043,94,134.68
ph29057,OTC017,48,193.34
ph29057,OTC002,104,90.06
ph29057,OTC036,26,47.81
ph29057,OTC041,30,51.35
ph29057,OTC040,24,241.45
ph68929,OTC013,32,117.65
ph68929,OTC034,55,131.54
ph68929,OTC035,53,198.33
ph68929,OTC041,11,110.08
ph68929,OTC040,89,44.69
ph68929,OTC011,60,22.49
ph68929,OTC015,51,19.21
ph68929,OTC037,81,202.51
ph68929,OTC032,65,42.21
ph68929,OTC005,39,91.46
ph68929,OTC036,57,176.89
ph68929,OTC009,76,93.95
ph68929,OTC031,35,113.03
ph68929,OTC008,68,103.54
ph68929,OTC030,58,112.34
ph68929,OTC042,53,218.17
ph68929,OTC006,37,238.27
ph68929,OTC002,111,155.19
ph68929,OTC017,67,167.63
ph68929,OTC039,18,142.76
ph68929,OTC003,67,70.64
ph68929,OTC026,56,151.55
ph79482,OTC035,66,220.25
ph79482,OTC001,112,88.49
ph79482,OTC016,97,162.05
ph79482,OTC034,87,247.65
ph79482,OTC038,57,249.08
ph79482,OTC008,69,186.47
ph79482,OTC036,51,220.42
ph79482,OTC009,91,42.95
ph79482,OTC002,102,93.65
ph79482,OTC026,88,103.58
ph79482,OTC005,98,147.52
ph79482,OTC015,51,246.35
ph79482,OTC003,157,77.12
ph79482,OTC043,16,121.37
ph79482,OTC007,29,175.87
ph79482,OTC033,88,222.2
ph79482,OTC041,44,177.88
ph79482,OTC011,77,198.96
ph78441,OTC033,16,179.7
ph78441,OTC003,90,72.67
ph78441,OTC023,66,77.77
ph78441,OTC002,131,242.32
ph78441,OTC036,71,69.58
ph78441,OTC007,97,116.46
ph78441,OTC009,66,175.5
ph78441,OTC016,70,225.42
ph78441,OTC001,81,185.69
ph78441,OTC017,87,146.05
ph78441,OTC030,83,218.41
ph78441,OTC005,24,82.29
ph78441,OTC040,86,217.32
ph78441,OTC006,68,167.41
ph78441,OTC008,80,123.72
ph78441,OTC032,51,195.54
ph78441,OTC015,33,196.27
ph78441,OTC026,26,215.69
ph98412,OTC003,118,57.93
ph98412,OTC043,80,132.85
ph98412,OTC010,72,248.25
ph98412,OTC037,44,94.07
ph98412,OTC007,53,212.94
ph98412,OTC034,12,232.68
ph98412,OTC002,171,154.52
ph98412,OTC040,100,147.56
ph98412,OTC036,70,122.57
ph98412,OTC035,50,103.13
ph98412,OTC033,50,47.09
ph98412,OTC015,84,182.06
ph98412,OTC030,63,135.8
ph98412,OTC041,22,171.66
ph98412,OTC006,15,50.05
ph98412,OTC008,11,181.29
ph98412,OTC011,67,169.66
ph98412,OTC039,63,229.53
ph98412,OTC017,76,181.45
ph98412,OTC005,63,92.21
ph98412,OTC023,48,148.49
ph98412,OTC032,60,241.5
ph61467,OTC039,64,65.81
ph61467,OTC035,24,113.48
ph61467,OTC043,62,122.86
ph61467,OTC023,11,77.49
ph61467,OTC002,192,207.08
ph61467,OTC003,66,110.16
ph61467,OTC038,91,205.99
ph61467,OTC005,38,75.9
ph61467,OTC041,91,56.22
ph61467,OTC017,40,56.02
ph61467,OTC011,43,20.35
ph61467,OTC010,97,135.36
ph61467,OTC009,88,158.96
ph61467,OTC040,22,151.29
ph61467,OTC036,36,88.58
ph61467,OTC008,52,244.27
ph61467,OTC042,82,161.27
ph61467,OTC037,73,52.27
ph61467,OTC032,52,221.43
ph61467,OTC026,47,248.08
ph61467,OTC033,47,170.48
ph42355,OTC011,86,112.21
ph42355,OTC038,31,211.2
ph42355,OTC010,27,86.82
ph42355,OTC035,47,92.66
ph42355,OTC040,36,21.11
ph42355,OTC006,39,121.19
ph42355,OTC036,56,108.63
ph42355,OTC042,18,145.97
ph42355,OTC005,69,49.85
ph42355,OTC034,92,227.43
ph42355,OTC041,88,72.15
ph42355,OTC017,50,113.96
ph42355,OTC013,49,99.8
ph42355,OTC031,58,83.84
ph42355,OTC015,94,177.62
ph42355,OTC008,48,175.21
ph42355,OTC026,77,158.0
ph42355,OTC030,93,132.04
ph42355,OTC043,62,239.28
ph42355,OTC007,52,158.95
ph42355,OTC032,50,17.26
ph42355,OTC033,46,81.8
ph42355,OTC003,167,105.27
ph69525,OTC031,28,73.21
ph69525,OTC005,39,187.95
ph69525,OTC003,134,146.66
ph69525,OTC036,42,176.16
ph69525,OTC041,29,240.24
ph69525,OTC030,35,111.6
ph69525,OTC008,82,47.42
ph69525,OTC043,100,229.45
ph69525,OTC033,80,136.06
ph69525,OTC023,32,137.79
ph69525,OTC035,82,211.35
ph69525,OTC026,82,55.11
ph69525,OTC013,71,114.87
ph69525,OTC002,139,99.33
ph69525,OTC001,78,199.91
ph69525,OTC007,35,17.19
ph69525,OTC006,51,157.41
ph69525,OTC037,76,179.56
ph69525,OTC010,99,154.8
ph69525,OTC039,23,151.95
ph69525,OTC038,68,129.58
ph69525,OTC042,75,177.62
ph90746,OTC003,97,246.51
ph90746,OTC034,84,81.8
ph90746,OTC037,25,156.27
ph90746,OTC016,59,178.63
ph90746,OTC040,66,218.36
ph90746,OTC026,89,38.38
ph90746,OTC043,13,31.91
ph90746,OTC032,64,83.07
ph90746,OTC001,79,237.34
ph90746,OTC042,14,39.59
ph90746,OTC009,50,77.25
ph90746,OTC008,84,53.42
ph90746,OTC005,99,239.38
ph90746,OTC036,38,106.96
ph90746,OTC013,95,67.62
ph90746,OTC039,26,242.14
ph90746,OTC011,81,58.39
ph90746,OTC033,55,189.31
ph90746,OTC038,50,230.54
ph37077,OTC009,74,94.67
ph37077,OTC041,68,241.2
ph37077,OTC037,97,236.39
ph37077,OTC017,91,246.72
ph37077,OTC013,86,36.19
ph37077,OTC031,80,90.75
ph37077,OTC026,33,199.2
ph37077,OTC036,86,77.33
ph37077,OTC039,76,112.85
ph37077,OTC034,76,238.85
ph37077,OTC006,38,233.58
ph37077,OTC002,161,96.0
ph37077,OTC007,27,235.23
ph37077,OTC040,31,200.09
ph37077,OTC023,30,172.62
ph37077,OTC043,45,93.86
ph37077,OTC038,54,127.48
ph37077,OTC015,12,88.79
ph37077,OTC030,91,39.91
ph37077,OTC010,59,217.79
ph37077,OTC035,42,82.38
ph37077,OTC032,42,162.99
ph71098,OTC042,22,192.03
ph71098,OTC002,112,69.57
ph71098,OTC003,188,238.58
ph71098,OTC008,60,79.69
ph71098,OTC011,66,199.21
ph71098,OTC031,40,83.9
ph71098,OTC043,10,192.56
ph71098,OTC007,89,181.48
ph71098,OTC009,83,21.59
ph71098,OTC038,67,164.79
ph71098,OTC006,14,140.28
ph71098,OTC001,173,207.4
ph71098,OTC040,13,148.89
ph71098,OTC023,15,80.63
ph71098,OTC035,45,213.38
ph71098,OTC036,27,246.18
ph71098,OTC032,73,61.51
ph71098,OTC013,63,70.85
ph71098,OTC033,57,232.23
ph71098,OTC017,17,142.84
ph71098,OTC010,26,55.7
ph71098,OTC015,15,96.67
ph71098,OTC037,53,137.9
ph71098,OTC041,42,135.54
ph93181,OTC011,72,176.18
ph93181,OTC013,41,137.18
ph93181,OTC032,43,84.15
ph93181,OTC010,63,199.51
ph93181,OTC033,51,177.62
ph93181,OTC038,69,202.3
ph93181,OTC008,100,21.42
ph93181,OTC003,157,188.05
ph93181,OTC023,39,129.89
ph93181,OTC015,74,47.52
ph93181,OTC040,17,176.41
ph93181,OTC039,49,64.45
ph93181,OTC043,41,196.67
ph93181,OTC041,72,51.56
ph93181,OTC031,30,170.19
ph93181,OTC037,70,179.43
ph93181,OTC001,164,84.43
ph93181,OTC005,68,27.77
ph93181,OTC002,156,236.98
ph93181,OTC007,69,92.65
ph93181,OTC009,85,77.41
ph39514,OTC008,17,187.24
ph39514,OTC041,64,207.61
ph39514,OTC003,161,213.02
ph39514,OTC030,83,16.88
ph39514,OTC023,58,15.97
ph39514,OTC039,70,21.89
ph39514,OTC016,10,215.35
ph39514,OTC035,93,241.23
ph39514,OTC011,48,226.08
ph39514,OTC015,99,134.42
ph39514,OTC006,83,22.92
ph39514,OTC038,37,224.71
ph39514,OTC037,14,15.54
ph39514,OTC002,57,116.11
ph39514,OTC017,65,93.49
ph39514,OTC033,75,59.81
ph39514,OTC010,79,62.59
ph39514,OTC007,53,198.04
ph39514,OTC009,96,225.36
ph39514,OTC026,44,43.12
ph35920,OTC039,31,32.23
ph35920,OTC041,64,186.63
ph35920,OTC036,31,164.69
ph35920,OTC042,75,94.2
ph35920,OTC037,78,209.87
ph35920,OTC003,183,16.03
ph35920,OTC033,94,111.0
ph35920,OTC007,23,217.25
ph35920,OTC026,68,112.66
ph35920,OTC017,41,155.14
ph35920,OTC015,78,169.75
ph35920,OTC031,57,238.3
ph35920,OTC013,69,18.87
ph35920,OTC008,61,41.27
ph35920,OTC002,65,114.33
ph35920,OTC040,56,54.68
ph35920,OTC030,100,155.16
ph35920,OTC038,69,105.55
ph35920,OTC035,13,63.19
ph35920,OTC034,86,16.39
ph35920,OTC006,92,87.81
ph35920,OTC009,36,67.92
ph86632,OTC001,96,68.72
ph86632,OTC034,95,196.06
ph86632,OTC039,57,108.54
ph86632,OTC005,13,93.51
ph86632,OTC015,36,189.66
ph86632,OTC041,88,156.19
ph86632,OTC010,46,38.14
ph86632,OTC017,53,72.66
ph86632,OTC023,47,49.94
ph86632,OTC006,14,167.1
ph86632,OTC026,52,113.15
ph86632,OTC031,41,160.6
ph86632,OTC036,30,172.84
ph86632,OTC011,54,40.63
ph86632,OTC033,76,39.39
ph86632,OTC003,151,115.71
ph86632,OTC040,98,49.42
ph86632,OTC007,40,52.84
ph86632,OTC035,54,90.2
ph86632,OTC030,44,228.95
ph86632,OTC038,31,139.0
ph86632,OTC008,81,106.56
ph86632,OTC032,78,232.75
ph79140,OTC042,95,49.51
ph79140,OTC040,74,37.42
ph79140,OTC031,23,169.47
ph79140,OTC036,18,40.99
ph79140,OTC001,178,139.98
ph79140,OTC032,28,129.13
ph79140,OTC041,69,189.67
ph79140,OTC037,44,41.45
ph79140,OTC002,85,158.83
ph79140,OTC035,95,164.23
ph79140,OTC023,60,123.59
ph79140,OTC016,92,18.2
ph79140,OTC030,13,154.47
ph79140,OTC015,79,44.08
ph79140,OTC008,47,60.44
ph79140,OTC034,57,178.48
ph79140,OTC026,69,245.45
ph79140,OTC043,32,163.44
ph79140,OTC006,60,140.2
ph79140,OTC017,39,228.09
ph79140,OTC011,93,166.0
ph79140,OTC007,75,85.4
ph79140,OTC003,128,86.16
ph79140,OTC013,30,59.28
ph71597,OTC033,89,78.75
ph71597,OTC034,15,20.95
ph71597,OTC035,35,170.11
ph71597,OTC010,90,146.95
ph71597,OTC030,48,40.44
ph71597,OTC006,58,65.29
ph71597,OTC008,59,219.59
ph71597,OTC023,93,115.93
ph71597,OTC007,23,208.76
ph71597,OTC009,74,247.0
ph71597,OTC037,70,204.86
ph71597,OTC005,28,33.22
ph71597,OTC042,11,63.98
ph71597,OTC036,100,135.57
ph71597,OTC032,41,210.84
ph71597,OTC015,41,246.24
ph71597,OTC041,37,31.53
ph71597,OTC002,99,228.97
ph71597,OTC017,28,144.51
ph71597,OTC040,17,172.54
ph31005,OTC003,149,150.1
ph31005,OTC033,72,119.47
ph31005,OTC042,16,75.25
ph31005,OTC009,85,159.09
ph31005,OTC005,12,83.43
ph31005,OTC034,48,159.84
ph31005,OTC039,31,167.56
ph31005,OTC036,73,76.3
ph31005,OTC023,67,60.56
ph31005,OTC002,180,228.08
ph31005,OTC032,66,69.71
ph31005,OTC037,91,118.56
ph31005,OTC026,100,29.88
ph31005,OTC011,50,86.71
ph31005,OTC030,17,235.21
ph31005,OTC038,79,60.74
ph31005,OTC031,94,128.43
ph31005,OTC008,94,214.31
ph31005,OTC010,33,72.1
ph31005,OTC016,99,67.83
ph71839,OTC034,17,109.62
ph71839,OTC032,45,173.77
ph71839,OTC039,63,168.39
ph71839,OTC042,50,219.21
ph71839,OTC038,51,36.52
ph71839,OTC041,23,39.36
ph71839,OTC023,45,123.75
ph71839,OTC006,95,145.78
ph71839,OTC030,70,234.24
ph71839,OTC013,28,131.55
ph71839,OTC017,52,47.76
ph71839,OTC037,91,100.36
ph71839,OTC026,96,95.79
ph71839,OTC009,55,172.14
ph71839,OTC011,89,75.15
ph71839,OTC005,77,196.14
ph71839,OTC016,100,47.44
ph71839,OTC008,38,166.82
ph71839,OTC033,67,145.04
ph10129,OTC017,59,219.92
ph10129,OTC002,91,90.96
ph10129,OTC016,64,189.32
ph10129,OTC033,11,34.54
ph10129,OTC030,46,225.4
ph10129,OTC036,51,247.91
ph10129,OTC010,27,62.47
ph10129,OTC007,41,136.64
ph10129,OTC031,79,16.1
ph10129,OTC040,53,179.94
ph10129,OTC013,68,249.33
ph10129,OTC003,190,71.56
ph10129,OTC001,131,104.6
ph10129,OTC015,81,150.99
ph10129,OTC041,98,248.84
ph10129,OTC005,46,225.41
ph10129,OTC023,75,166.11
ph10129,OTC038,22,31.52
ph10129,OTC035,42,243.53
ph10129,OTC042,11,33.36
ph10129,OTC043,35,135.11
ph10129,OTC009,74,111.47
ph29076,OTC016,24,133.68
ph29076,OTC008,68,154.22
ph29076,OTC035,29,92.93
ph29076,OTC040,29,194.58
ph29076,OTC042,33,143.51
ph29076,OTC036,68,117.21
ph29076,OTC043,29,126.06
ph29076,OTC013,76,161.63
ph29076,OTC003,116,217.41
ph29076,OTC026,95,125.72
ph29076,OTC011,95,109.34
ph29076,OTC032,53,45.74
ph29076,OTC031,19,88.56
ph29076,OTC005,83,145.22
ph29076,OTC039,14,93.5
ph29076,OTC006,55,118.68
ph29076,OTC023,61,225.55
ph29076,OTC007,73,207.71
ph29076,OTC033,64,232.05
ph29076,OTC041,73,92.02
ph29076,OTC038,11,149.15
ph63656,OTC038,33,121.79
ph63656,OTC035,55,186.06
